,TIME,DEPTH,TEMP,PRES,PSAL,CNDC
830,19813.120069444445,25,2.906,26.0,33.057,29.999000000000002
831,19813.132592592592,25,3.031,26.0,33.137,30.171
832,19813.1428587963,25,3.056,26.0,33.162,30.213
833,19813.260543981483,25,3.181,26.0,33.084,30.254
834,19813.298055555555,25,10.096,26.0,35.467,38.647
835,19813.545613425926,25,10.13,27.0,35.47,38.682
836,19813.62664351852,25,3.588,25.0,33.235,30.725
837,19813.694675925926,25,3.439,26.0,33.19,30.561
838,19813.75091435185,25,2.971,26.0,33.102000000000004,30.092000000000002
839,19813.799432870368,25,3.092,27.0,33.182,30.26
840,19813.800636574073,25,10.123,25.0,35.464,38.669000000000004
841,19813.85363425926,25,3.048,27.0,33.193,30.232
842,19813.90459490741,25,3.15,27.0,33.239,30.356
843,19813.971875,25,3.176,26.0,33.279,30.411
844,19814.030752314815,25,3.1510000000000002,26.0,33.288000000000004,30.398
845,19814.102094907408,25,3.078,25.0,33.182,30.247
846,19814.11703703704,25,10.214,25.0,35.47,38.762
847,19814.157627314813,25,3.1510000000000002,25.0,33.174,30.302
848,19814.195277777777,25,4.774,27.0,34.401,32.749
849,19814.249814814815,25,5.562,26.0,34.616,33.642
850,19814.28912037037,25,3.1310000000000002,26.0,33.214,30.32
851,19814.29273148148,25,5.009,25.0,34.638,33.162
852,19814.42042824074,25,3.168,26.0,33.21,30.347
853,19814.457476851854,25,6.067,25.0,34.827,34.284
854,19814.46872685185,25,10.015,27.0,35.478,38.58
855,19814.493298611113,25,5.941,32.0,34.751,34.106
856,19814.51925925926,25,3.992,25.0,33.647,31.419
857,19814.53216435185,25,4.465,33.0,34.295,32.387
858,19814.583287037036,25,3.6790000000000003,30.0,34.068,31.502
859,19814.603229166667,25,3.206,25.0,33.282000000000004,30.439
860,19814.66429398148,25,10.121,25.0,35.471000000000004,38.674
861,19814.721435185184,25,4.779,27.0,34.383,32.738
862,19814.751030092593,25,4.982,28.0,34.432,32.961
863,19814.75888888889,25,3.118,26.0,33.163000000000004,30.266000000000002
864,19814.782256944443,25,4.86,1322.0,35.048,33.953
865,19814.79226851852,25,5.126,27.0,34.421,33.08
866,19814.83554398148,25,5.606,26.0,34.535000000000004,33.61
867,19814.865995370372,25,6.1850000000000005,26.0,34.833,34.398
868,19814.886076388888,25,3.87,25.0,33.62,31.292
869,19814.95766203704,25,3.5820000000000003,25.0,33.42,30.875
870,19815.019467592592,25,4.0680000000000005,26.0,33.655,31.493000000000002
871,19815.034444444445,25,6.694,28.0,34.973,34.99
872,19815.082465277777,25,6.013,27.0,34.631,34.062
873,19815.09056712963,25,3.882,25.0,33.571,31.26
874,19815.10537037037,25,10.015,25.0,35.453,38.555
875,19815.1146412037,25,4.525,27.0,34.167,32.327
876,19815.15675925926,25,4.51,26.0,33.861000000000004,32.052
877,19815.171076388888,25,3.7640000000000002,26.0,34.002,31.519000000000002
878,19815.263333333332,25,9.902000000000001,25.0,35.441,38.435
879,19815.37890046296,25,4.865,25.0,34.095,32.566
880,19815.39591435185,25,9.363,26.0,35.377,37.86
881,19815.4556712963,25,5.0920000000000005,33.0,34.208,32.869
882,19815.456284722222,25,4.275,25.0,33.743,31.746000000000002
883,19815.49363425926,25,5.844,28.0,34.525,33.817
884,19815.514988425926,25,4.089,26.0,33.676,31.529
885,19815.533229166667,25,7.039000000000001,26.0,35.068,35.392
886,19815.580787037037,25,4.345,25.0,33.796,31.852
887,19815.616574074073,25,9.589,26.0,35.389,38.086
888,19815.64545138889,25,4.713,25.0,33.949,32.305
889,19815.698356481484,25,7.1610000000000005,26.0,35.096000000000004,35.531
890,19815.718634259258,25,5.543,26.0,34.22,33.277
891,19815.77372685185,25,6.303,25.0,34.649,34.341
892,19815.781030092592,25,4.941,25.0,33.959,32.515
893,19815.807465277776,25,5.414,26.0,34.366,33.29
894,19815.836921296297,25,5.065,26.0,34.231,32.861000000000004
895,19815.8568287037,25,5.335,25.0,34.204,33.077
896,19815.87625,25,5.228,27.0,34.243,33.016
897,19815.919560185186,25,4.328,31.0,33.909,31.936
898,19815.924340277776,25,5.156,26.0,34.126,32.85
899,19815.96912037037,25,4.557,30.0,33.962,32.182
900,19815.978506944444,25,10.205,25.0,35.434,38.718
901,19815.990972222222,25,,,,
902,19816.053969907407,25,5.378,26.0,34.176,33.091
903,19816.120972222223,25,5.566,26.0,34.257,33.329
904,19816.121493055554,25,4.619,25.0,33.914,32.194
905,19816.178935185188,25,5.018,26.0,34.043,32.656
906,19816.187083333334,25,5.601,26.0,34.355000000000004,33.448
907,19816.263159722224,25,5.671,26.0,34.359,33.513
908,19816.293101851854,25,9.766,25.0,35.395,38.261
909,19816.315150462964,25,5.94,27.0,34.467,33.851
910,19816.367534722223,25,6.726,26.0,34.847,34.904
911,19816.470578703706,25,9.598,26.0,35.383,38.089
912,19816.515752314815,25,6.915,28.0,35.024,35.239
913,19816.518564814814,25,6.0200000000000005,26.0,34.386,33.851
914,19816.58119212963,25,6.34,29.0,34.631,34.36
915,19816.602546296297,25,5.439,26.0,34.189,33.157000000000004
916,19816.625567129628,25,6.237,25.0,34.596000000000004,34.233000000000004
917,19816.68005787037,25,6.049,27.0,34.481,33.962
918,19816.73173611111,25,5.639,26.0,34.369,33.493
919,19816.751874999998,25,9.478,25.0,35.369,37.961
920,19816.776226851853,25,5.464,26.0,34.234,33.219
921,19816.777372685185,25,6.073,27.0,34.480000000000004,33.983000000000004
922,19816.8258912037,25,6.489,26.0,34.734,34.587
923,19816.85321759259,25,5.285,25.0,34.135,32.973
924,19816.873136574075,25,6.586,27.0,34.678,34.625
925,19816.922141203704,25,6.2250000000000005,31.0,34.447,34.093
926,19816.933530092592,25,6.472,26.0,34.486000000000004,34.349000000000004
927,19816.972685185185,25,5.923,28.0,34.353,33.736000000000004
928,19817.03908564815,25,5.785,29.0,34.335,33.596000000000004
929,19817.04011574074,25,5.526,26.0,34.245,33.284
930,19817.05574074074,25,5.3500000000000005,26.0,34.21,33.096000000000004
931,19817.070509259258,25,9.452,26.0,35.394,37.96
932,19817.07222222222,25,5.0520000000000005,27.0,34.03,32.675
933,19817.08730324074,25,6.165,30.0,34.422000000000004,34.016
934,19817.09037037037,25,4.952,26.0,34.017,32.575
935,19817.111689814814,25,5.76,26.0,34.281,33.525
936,19817.1359375,25,5.476,26.0,34.179,33.181
937,19817.163344907407,25,5.119,26.0,34.099000000000004,32.794000000000004
938,19817.18199074074,25,5.293,26.0,34.193,33.03
939,19817.206203703703,25,5.291,26.0,34.142,32.985
940,19817.23408564815,25,5.309,26.0,34.15,33.007
941,19817.253333333334,25,6.501,26.0,34.494,34.382
942,19817.260902777776,25,5.365,26.0,34.138,33.046
943,19817.27283564815,25,9.713000000000001,27.0,35.429,38.245
944,19817.310208333332,25,4.7700000000000005,25.0,33.78,32.211
945,19817.31640046296,25,5.4110000000000005,26.0,34.207,33.148
946,19817.370474537038,25,6.006,27.0,34.312,33.773
947,19817.439282407406,25,5.89,31.0,34.31,33.669000000000004
948,19817.486979166668,25,9.981,25.0,35.451,38.521
949,19817.495243055553,25,6.007000000000001,31.0,34.379,33.836
950,19817.518738425926,25,4.151,25.0,33.462,31.401
951,19817.556956018518,25,5.496,30.0,34.146,33.172000000000004
952,19817.734930555554,25,6.141,25.0,34.305,33.887
953,19817.77420138889,25,6.287,25.0,34.347,34.056
954,19817.814918981483,25,6.721,27.0,34.627,34.702
955,19817.826516203702,25,9.944,25.0,35.473,38.507
956,19817.891365740743,25,7.188,25.0,34.834,35.317
957,19817.949652777777,25,7.154,29.0,34.967,35.409
958,19818.133171296296,25,7.069,32.0,35.087,35.44
959,19818.16849537037,25,9.731,28.0,35.432,38.264
960,19818.21809027778,25,7.212,28.0,35.123,35.604
961,19818.299270833333,25,6.978,27.0,34.705,35.007
962,19818.337372685186,25,6.773000000000001,27.0,34.581,34.708
963,19818.391747685186,25,6.8660000000000005,26.0,34.594,34.804
964,19818.499733796296,25,9.953,27.0,35.459,38.503
965,19818.508171296296,25,6.134,31.0,34.156,33.752
966,19818.556747685183,25,7.1000000000000005,31.0,34.775,35.184
967,19818.613136574073,25,6.417,30.0,34.288000000000004,34.123
968,19818.65722222222,25,6.7940000000000005,29.0,34.422000000000004,34.585
969,19818.693645833333,25,9.631,25.0,35.451,38.186
970,19818.703194444442,25,7.322,27.0,34.818,35.426
971,19818.780532407407,25,7.461,26.0,35.018,35.738
972,19818.834675925926,25,7.1370000000000005,27.0,34.865,35.299
973,19818.862534722222,25,9.595,27.0,35.413000000000004,38.115
974,19819.00644675926,25,7.477,27.0,35.213,35.931
975,19819.08622685185,25,7.542,25.0,35.077,35.867
976,19819.15574074074,25,7.339,33.0,35.0,35.611000000000004
977,19819.20800925926,25,7.3500000000000005,27.0,35.043,35.658
978,19819.284074074076,25,7.425,28.0,35.014,35.702
979,19819.333680555555,25,7.3,27.0,34.85,35.436
980,19819.38414351852,25,6.785,28.0,34.476,34.624
981,19819.444699074073,25,6.494,25.0,34.304,34.206
982,19819.54763888889,25,6.906000000000001,33.0,34.555,34.808
983,19819.588032407406,25,6.445,29.0,34.265,34.128
984,19819.652453703704,25,6.388,31.0,34.256,34.069
985,19819.689270833333,25,6.306,28.0,34.192,33.937
986,19819.72923611111,25,6.88,27.0,34.506,34.738
987,19819.789270833335,25,7.444,27.0,34.963,35.672000000000004
988,19819.845810185183,25,7.562,25.0,35.216,36.013
989,19819.950555555555,25,7.59,30.0,35.196,36.023
990,19820.042800925927,25,7.615,29.0,35.189,36.04
991,19820.06815972222,25,4.644,26.0,33.909,32.211
992,19820.092638888887,25,7.511,29.0,35.160000000000004,35.916000000000004
993,19820.10207175926,25,4.636,26.0,33.904,32.2
994,19820.14699074074,25,7.566,31.0,34.992,35.813
995,19820.18886574074,25,5.894,26.0,34.448,33.792
996,19820.213206018518,25,7.276,26.0,34.732,35.305
997,19820.262256944447,25,6.593,26.0,34.33,34.318
998,19820.282916666667,25,5.626,27.0,34.393,33.504
999,19820.302280092594,25,6.05,26.0,33.772,33.332
1000,19820.305300925927,25,5.881,25.0,34.505,33.831
1001,19820.337523148148,25,6.121,26.0,34.547000000000004,34.085
1002,19820.393032407406,25,5.755,26.0,34.398,33.624
1003,19820.44591435185,25,6.805,25.0,34.856,34.985
1004,19820.467638888887,25,7.045,31.0,34.574,34.952
1005,19820.51478009259,25,7.713,28.0,35.022,35.977000000000004
1006,19820.538958333334,25,7.094,26.0,35.155,35.522
1007,19820.58800925926,25,7.675,30.0,35.108000000000004,36.02
1008,19820.637361111112,25,7.376,33.0,35.18,35.81
1009,19820.667233796295,25,7.074,26.0,35.132,35.483000000000004
1010,19820.67614583333,25,7.345,26.0,35.176,35.775
1011,19820.725810185188,25,7.256,26.0,35.174,35.69
1012,19820.761967592593,25,6.946,25.0,35.137,35.369
1013,19820.770023148147,25,7.385,26.0,35.166000000000004,35.802
1014,19820.80574074074,25,7.109,26.0,35.182,35.56
1015,19820.814374999998,25,7.54,26.0,35.173,35.954
1016,19820.850138888887,25,7.128,25.0,35.15,35.549
1017,19820.861064814813,25,7.422000000000001,28.0,35.167,35.839
1018,19820.98502314815,25,7.828,32.0,35.125,36.18
1019,19821.0415625,25,7.797000000000001,32.0,35.168,36.191
1020,19821.089421296296,25,7.118,25.0,35.176,35.563
1021,19821.102175925927,25,7.8,32.0,35.111000000000004,36.141
1022,19821.175,25,7.711,27.0,35.004,35.957
1023,19821.18619212963,25,6.987,27.0,35.184,35.45
1024,19821.248518518518,25,7.5840000000000005,26.0,34.922000000000004,35.762
1025,19821.300532407407,25,7.43,26.0,34.79,35.499
1026,19821.426863425924,25,6.45,25.0,34.151,34.028
1027,19821.477037037035,25,7.0520000000000005,28.0,34.588,34.97
1028,19821.496736111112,25,6.514,26.0,35.193,35.02
1029,19821.537592592595,25,7.748,28.0,35.018,36.005
1030,19821.726747685185,25,9.638,25.0,35.439,38.181
1031,19821.815162037037,25,6.484,27.0,35.186,34.987
1032,19821.837060185186,25,9.877,25.0,35.455,38.425000000000004
1033,19822.093715277777,25,6.425,26.0,35.191,34.936
1034,19822.121585648147,25,9.389,25.0,35.398,37.905
1035,19822.40846064815,25,6.338,26.0,35.192,34.856
1036,19822.562118055557,25,5.93,27.0,35.178,34.47
1037,19822.8021412037,25,9.669,25.0,35.42,38.192
1038,19822.96480324074,25,9.652000000000001,26.0,35.42,38.176
1039,19823.29915509259,25,9.646,25.0,35.42,38.171
1040,19823.515497685185,25,9.721,27.0,35.419000000000004,38.242
1041,19823.721724537038,25,9.332,25.0,35.369,37.822
1042,19823.80545138889,25,6.148,31.0,33.979,33.606
1043,19823.856331018516,25,6.087,30.0,33.946,33.522
1044,19823.904131944444,25,6.154,30.0,34.022,33.649
1045,19823.92054398148,25,1.726,25.0,34.89,30.46
1046,19823.960243055557,25,6.102,35.0,33.948,33.539
1047,19823.978657407406,25,9.443,25.0,35.361000000000004,37.92
1048,19824.004409722223,25,4.76,27.0,35.093,33.329
1049,19824.024756944444,25,6.037,35.0,33.899,33.438
1050,19824.06380787037,25,5.364,28.0,35.124,33.905
1051,19824.118391203705,25,6.343,33.0,34.103,33.893
1052,19824.12445601852,25,5.618,26.0,35.129,34.14
1053,19824.198425925926,25,9.285,25.0,35.343,37.753
1054,19824.214756944446,25,6.208,29.0,34.019,33.694
1055,19824.25642361111,25,6.093,26.0,35.099000000000004,34.549
1056,19824.31815972222,25,6.132000000000001,29.0,33.987,33.598
1057,19824.318229166667,25,9.201,25.0,35.347,37.677
1058,19824.3415625,25,5.573,25.0,35.112,34.084
1059,19824.379930555555,25,6.098,28.0,33.951,33.535000000000004
1060,19824.437060185184,25,6.023,33.0,33.864,33.394
1061,19824.448715277777,25,6.087,27.0,35.093,34.538000000000004
1062,19824.481631944444,25,5.909,33.0,33.841,33.272
1063,19824.484791666666,25,9.317,25.0,35.362,37.802
1064,19824.524467592593,25,5.545,26.0,35.107,34.055
1065,19824.52917824074,25,5.979,27.0,33.839,33.329
1066,19824.62957175926,25,5.873,26.0,33.721000000000004,33.131
1067,19824.634837962964,25,5.988,27.0,35.082,34.439
1068,19824.669976851852,25,6.011,29.0,33.838,33.358000000000004
1069,19824.708275462963,25,5.666,26.0,35.099000000000004,34.158
1070,19824.709155092594,25,5.949,29.0,33.818,33.285000000000004
1071,19824.711469907408,25,9.622,26.0,35.409,38.138
1072,19824.765243055557,25,5.8100000000000005,27.0,33.723,33.077
1073,19824.808935185185,25,5.966,27.0,35.066,34.403
1074,19824.812488425927,25,5.8580000000000005,28.0,33.861000000000004,33.243
1075,19824.863784722223,25,9.025,27.0,35.328,37.493
1076,19824.866886574073,25,7.8740000000000006,29.0,34.923,36.035000000000004
1077,19824.880625,25,5.836,25.0,34.999,34.225
1078,19824.947233796298,25,5.723,27.0,34.895,34.032000000000004
1079,19824.98300925926,25,9.135,27.0,35.334,37.602000000000004
1080,19825.002407407406,25,5.686,27.0,34.852000000000004,33.96
1081,19825.059328703705,25,5.519,26.0,34.835,33.794000000000004
1082,19825.13028935185,25,5.551,27.0,34.805,33.796
1083,19825.18611111111,25,5.831,26.0,34.726,33.981
1084,19825.222465277777,25,9.291,28.0,35.374,37.789
1085,19825.24278935185,25,5.621,26.0,34.6,33.68
1086,19825.37402777778,25,8.714,26.0,35.322,37.193
1087,19825.48851851852,25,9.439,27.0,35.39,37.945
1088,19825.74778935185,25,9.362,26.0,35.38,37.862
1089,19826.11972222222,25,9.448,25.0,35.393,37.956
1090,19826.28486111111,25,9.0,27.0,35.352000000000004,37.492
1091,19826.414803240743,25,8.449,28.0,35.311,36.934
1092,19826.59105324074,25,8.615,26.0,35.304,37.082
1093,19826.750324074073,25,9.233,28.0,35.373,37.733000000000004
1094,19826.876921296298,25,9.055,31.0,35.363,37.557
1095,19827.15241898148,25,5.765,25.0,31.559,31.116
1096,19827.181770833333,25,9.445,25.0,35.4,37.959
1097,19827.183726851854,25,5.682,27.0,32.368,31.766000000000002
1098,19827.226782407408,25,5.728,27.0,33.229,32.568
1099,19827.262592592593,25,6.3950000000000005,28.0,33.921,33.773
1100,19827.297592592593,25,6.923,27.0,34.289,34.58
1101,19827.34445601852,25,6.949,26.0,34.528,34.82
1102,19827.380474537036,25,7.315,27.0,34.225,34.876
1103,19827.45403935185,25,9.487,28.0,35.410000000000004,38.011
1104,19827.47832175926,25,7.22,27.0,34.634,35.164
1105,19827.51508101852,25,7.956,27.0,35.067,36.243
1106,19827.5490625,25,8.073,27.0,35.083,36.367
1107,19827.57621527778,25,8.456,25.0,35.298,36.927
1108,19827.641550925928,25,9.572000000000001,29.0,35.425000000000004,38.107
1109,19827.67287037037,25,8.278,26.0,35.352000000000004,36.81
1110,19827.725347222222,25,7.838,26.0,35.324,36.372
1111,19827.77476851852,25,7.682,26.0,35.308,36.21
1112,19827.804907407408,25,8.925,26.0,35.344,37.413000000000004
1113,19827.84050925926,25,7.773000000000001,27.0,35.317,36.304
1114,19827.91528935185,25,8.074,26.0,35.363,36.628
1115,19827.99678240741,25,9.077,26.0,35.362,37.574
1116,19828.005231481482,25,8.376,26.0,35.381,36.929
1117,19828.053912037038,25,8.498,28.0,35.376,37.04
1118,19828.097534722223,25,8.525,27.0,35.382,37.071
1119,19828.104027777776,25,8.749,28.0,35.356,37.26
1120,19828.14423611111,25,8.488,26.0,35.377,37.031
1121,19828.17747685185,25,8.612,26.0,35.38,37.152
1122,19828.22550925926,25,8.808,26.0,35.383,37.34
1123,19828.24181712963,25,4.847,25.0,34.976,33.306
1124,19828.422569444443,25,9.221,29.0,35.406,37.754
1125,19828.61658564815,25,8.938,27.0,35.366,37.447
1126,19828.9378125,25,7.404,27.0,35.243,35.891
1127,19829.13289351852,25,7.601,26.0,35.272,36.102000000000004
1128,19829.203391203704,25,7.396,28.0,35.248,35.889
1129,19829.27880787037,25,7.75,27.0,35.269,36.239
1130,19829.35179398148,25,8.184000000000001,27.0,35.297000000000004,36.671
1131,19829.437199074073,25,7.619,28.0,35.255,36.103
1132,19829.551805555555,25,8.023,28.0,35.281,36.506
1133,19829.65840277778,25,8.928,29.0,35.365,37.437
1134,19829.760891203703,25,9.344,26.0,35.404,37.868
1135,19829.920023148148,25,9.287,28.0,35.399,37.81
1136,19829.97502314815,25,9.216000000000001,30.0,35.389,37.734
1137,19830.013750000002,25,9.016,28.0,35.375,37.53
1138,19830.05145833333,25,9.249,29.0,35.396,37.772
1139,19830.093865740742,25,9.325000000000001,28.0,35.411,37.857
1140,19830.14619212963,25,9.191,29.0,35.406,37.725
1141,19830.444421296295,25,3.742,27.0,34.467,31.89
1142,19831.59534722222,25,5.855,26.0,32.343,31.892
1143,19832.247592592594,25,3.39,25.0,35.032000000000004,32.045
1144,19833.785868055555,25,3.354,26.0,34.476,31.554000000000002
1145,19833.836805555555,25,6.394,25.0,32.527,32.517
1146,19834.09076388889,25,6.356,25.0,32.466,32.43
1147,19834.264444444445,25,-1.7630000000000001,25.0,34.323,27.061
1148,19834.463032407406,25,6.349,25.0,32.555,32.504
1149,19834.52042824074,25,6.345,26.0,32.563,32.509
1150,19834.627824074076,25,6.389,26.0,32.499,32.488
1151,19834.970555555556,25,6.455,26.0,32.467,32.516
1152,19835.407129629628,25,6.864,25.0,35.175000000000004,35.326
1153,19835.456840277777,25,6.48,26.0,32.452,32.524
1154,19835.75391203704,25,7.712,25.0,35.238,36.173
1155,19835.95986111111,25,6.502,25.0,32.457,32.547000000000004
1156,19835.99472222222,25,6.5200000000000005,25.0,32.475,32.579
1157,19836.087731481482,25,6.977,27.0,35.207,35.462
1158,19836.225069444445,25,6.437,25.0,32.555,32.58
1159,19836.34215277778,25,7.473,27.0,35.228,35.942
1160,19836.376342592594,25,1.762,25.0,34.941,30.532
1161,19836.43337962963,25,6.36,25.0,32.722,32.664
1162,19836.452997685185,25,1.604,25.0,34.918,30.376
1163,19836.571145833335,25,7.771,27.0,35.268,36.257
1164,19837.170787037037,25,7.7700000000000005,26.0,35.254,36.243
1165,19837.307708333334,25,6.16,25.0,32.678,32.452
1166,19837.335740740742,25,7.18,26.0,35.206,35.648
1167,19837.52861111111,25,7.878,27.0,35.268,36.357
1168,19837.593217592592,25,6.235,25.0,32.491,32.348
1169,19838.14193287037,25,7.867,26.0,35.244,36.325
1170,19838.3303587963,25,7.886,27.0,35.24,36.338
1171,19838.47976851852,25,7.678,27.0,35.241,36.145
1172,19838.498831018518,25,6.38,25.0,32.542,32.519
1173,19838.577743055557,25,7.062,26.0,35.089,35.434
1174,19838.606273148147,25,7.755,26.0,35.248,36.223
1175,19838.82875,25,3.5580000000000003,25.0,35.086,32.24
1176,19839.12513888889,25,7.248,26.0,35.219,35.724000000000004
1177,19839.281238425927,25,6.647,27.0,35.165,35.119
1178,19839.545844907407,25,7.5440000000000005,27.0,35.24,36.02
1179,19839.710497685184,25,7.303,28.0,35.235,35.79
1180,19840.137291666666,25,7.673,27.0,35.255,36.153
1181,19840.36650462963,25,7.59,27.0,35.222,36.045
1182,19840.59,25,7.3500000000000005,27.0,35.202,35.803
1183,19840.724131944444,25,7.384,27.0,35.212,35.845
1184,19841.138483796294,25,8.386000000000001,25.0,35.326,36.887
1185,19841.29857638889,25,7.934,28.0,35.242,36.385
1186,19841.372951388887,25,4.7330000000000005,25.0,35.109,33.317
1187,19841.494895833333,25,8.081,26.0,35.25,36.529
1188,19841.634074074074,25,7.5600000000000005,26.0,35.227000000000004,36.022
1189,19841.941064814815,25,6.163,27.0,32.811,32.574
1190,19842.047488425927,25,6.581,28.0,33.479,33.541000000000004
1191,19842.137256944447,25,7.668,26.0,35.226,36.121
1192,19842.269444444446,25,7.202,27.0,34.476,35.003
1193,19842.317546296297,25,7.25,28.0,35.221000000000004,35.728
1194,19842.374803240742,25,7.905,28.0,34.888,36.031
1195,19842.481863425925,25,8.036,28.0,34.987,36.244
1196,19842.59377314815,25,9.306000000000001,27.0,35.389,37.817
1197,19842.615995370372,25,7.622,27.0,35.245,36.096000000000004
1198,19842.98895833333,25,5.768,25.0,35.132,34.28
1199,19843.135636574076,25,7.523000000000001,26.0,35.225,35.985
1200,19843.927731481483,25,8.950000000000001,27.0,35.214,37.314
1201,19844.024166666666,25,8.612,28.0,34.776,36.582
1202,19844.116377314815,25,7.930000000000001,26.0,35.5,36.62
1203,19844.20929398148,25,7.801,26.0,35.545,36.541000000000004
1204,19846.096909722222,25,6.815,28.0,33.266,33.555
1205,19846.181412037036,25,6.8420000000000005,26.0,34.042,34.282000000000004
1206,19846.24255787037,25,6.5200000000000005,27.0,33.289,33.316
1207,19846.325092592593,25,6.835,28.0,34.26,34.474000000000004
1208,19846.44048611111,25,9.335,28.0,35.371,37.829
1209,19846.565439814814,25,8.712,26.0,35.299,37.169000000000004
1210,19846.788877314815,25,8.700000000000001,27.0,35.304,37.163000000000004
1211,19846.928344907406,25,8.861,27.0,35.326,37.336
1212,19846.997118055555,25,9.02,26.0,35.338,37.497
1213,19847.093182870372,25,8.573,26.0,35.295,37.034
1214,19847.199409722223,25,8.097,29.0,35.263,36.558
1215,19847.49736111111,25,8.376,27.0,35.300000000000004,36.853
1216,19847.615763888887,25,8.273,26.0,35.305,36.761
1217,19847.778877314817,25,7.9110000000000005,27.0,35.253,36.374
1218,19847.92846064815,25,7.558,27.0,35.197,35.993
1219,19848.976446759258,25,4.986,27.0,35.051,33.498
1220,19849.555717592593,25,6.453,26.0,35.13,34.908
1221,19850.02755787037,25,7.827,27.0,35.236000000000004,36.28
1222,19850.529675925925,25,8.093,27.0,35.228,36.522
1223,19850.92568287037,25,7.941,26.0,34.777,35.959
1224,19851.534351851853,25,6.9590000000000005,26.0,34.62,34.913000000000004
1225,19852.013668981483,25,7.856,27.0,35.214,36.287
1226,19852.461423611112,25,7.4350000000000005,28.0,35.194,35.876
1227,19853.071782407405,25,7.7410000000000005,27.0,35.226,36.19
1228,19853.429247685184,25,6.303,25.0,32.085,32.04
1229,19853.84824074074,25,5.884,27.0,35.102000000000004,34.36
1230,19854.41903935185,25,5.158,27.0,35.062,33.664
1231,19854.848032407408,25,5.32,27.0,35.104,33.848
1232,19855.24641203704,25,6.148,27.0,35.152,34.647
1233,19855.398449074073,25,6.805,26.0,32.398,32.755
1234,19855.484803240743,25,6.378,26.0,35.157000000000004,34.863
1235,19855.557164351852,25,7.456,25.0,30.025000000000002,31.105
1236,19855.79559027778,25,6.243,27.0,34.292,33.968
1237,19855.85935185185,25,6.367,27.0,34.024,33.84
1238,19855.909675925926,25,6.447,27.0,35.178,34.945
1239,19855.936666666665,25,6.7010000000000005,64.0,33.39,33.582
1240,19856.08013888889,25,7.008,84.0,34.795,35.143
1241,19856.18763888889,25,7.087,26.0,33.324,33.847
1242,19856.286921296294,25,7.224,26.0,35.171,35.658
1243,19856.331041666668,25,7.322,27.0,34.514,35.148
1244,19856.443206018517,25,7.234,25.0,34.626,35.17
1245,19856.63304398148,25,5.872,27.0,34.305,33.647
1246,19856.775381944444,25,6.3580000000000005,27.0,33.674,33.519
1247,19856.850243055556,25,7.289000000000001,27.0,35.158,35.707
1248,19856.918298611112,25,9.395,26.0,27.891000000000002,30.582
1249,19857.065219907407,25,7.094,30.0,34.087,34.552
1250,19857.17158564815,25,6.702,27.0,34.309,34.398
1251,19857.294699074075,25,7.252,27.0,34.468,35.043
1252,19857.404270833333,25,5.362,26.0,33.385,32.386
1253,19857.566712962962,25,7.386,27.0,34.396,35.099000000000004
1254,19857.693912037037,25,6.6770000000000005,26.0,34.478,34.528
1255,19857.816851851854,25,7.226,26.0,33.264,33.915
1256,19857.922442129628,25,6.594,27.0,34.195,34.197
1257,19858.303819444445,25,5.524,27.0,34.122,33.174
1258,19858.413171296295,25,5.939,26.0,34.342,33.738
1259,19858.515092592592,25,5.698,27.0,34.288000000000004,33.476
1260,19858.635949074076,25,5.993,29.0,34.373,33.817
1261,19858.73822916667,25,5.727,28.0,34.183,33.409
1262,19858.845671296298,25,5.75,28.0,34.339,33.568
1263,19858.956921296296,25,6.01,27.0,34.348,33.809
1264,19858.97519675926,25,7.29,26.0,35.07,35.626
1265,19859.081458333334,25,6.697,26.0,34.702,34.748
1266,19859.178657407407,25,5.886,27.0,34.528,33.856
1267,19859.305324074074,25,5.938,26.0,34.576,33.945
1268,19859.43199074074,25,6.515000000000001,27.0,34.533,34.43
1269,19859.541921296295,25,5.998,27.0,34.436,33.876
1270,19859.60892361111,25,6.45,27.0,35.001,34.79
1271,19859.661805555555,25,6.067,29.0,34.536,34.028
1272,19859.77337962963,25,5.822,25.0,33.755,33.115
1273,19859.861574074075,25,6.964,29.0,34.191,34.529
1274,19859.93162037037,25,6.091,28.0,33.668,33.277
1275,19860.029756944445,25,6.213,27.0,33.281,33.039
1276,19860.06152777778,25,6.3580000000000005,26.0,35.154,34.842
1277,19860.184756944444,25,6.828,27.0,33.824,34.072
1278,19860.274733796297,25,6.078,26.0,33.836,33.414
1279,19860.440381944445,25,6.166,27.0,34.068,33.7
1280,19860.51164351852,25,6.303,27.0,33.821,33.602000000000004
1281,19861.66630787037,25,5.817,27.0,34.395,33.677
1282,19862.219074074073,25,4.619,28.0,35.086,33.197
1283,19862.42136574074,25,4.698,26.0,35.089,33.269
1284,19862.843229166665,25,6.9190000000000005,27.0,33.824,34.154
1285,19863.045659722222,25,7.016,28.0,34.111000000000004,34.503
1286,19863.159710648146,25,6.607,27.0,34.248,34.257
1287,19863.387280092593,25,7.184,27.0,34.644,35.141
1288,19863.5646875,25,7.937,38.0,35.003,36.172000000000004
1289,19863.71888888889,25,8.862,28.0,35.002,37.03
1290,19863.79957175926,25,10.066,27.0,35.414,38.567
1291,19863.843275462965,25,5.236,32.0,35.148,33.81
1292,19863.918784722224,25,10.084,27.0,35.42,38.59
