,TIME,DEPTH,TEMP
169,20488.133009259258,25,7.3790000000000004
170,20488.235891203705,25,6.965
171,20488.334826388887,25,7.808
172,20488.43130787037,25,7.551
173,20488.5184375,25,8.302
174,20488.59954861111,25,7.3500000000000005
175,20488.70204861111,25,7.352
176,20488.84681712963,25,6.308
177,20488.92945601852,25,8.654
178,20489.010787037038,25,7.332
179,20489.10269675926,25,6.821
180,20489.19820601852,25,8.040000000000001
181,20489.264675925926,25,7.228
182,20489.347465277777,25,6.396
183,20489.453958333335,25,6.9110000000000005
184,20489.537372685187,25,8.456
185,20489.611261574075,25,7.019
186,20489.84636574074,25,6.034
187,20489.932939814815,25,6.962
188,20490.004085648146,25,6.922
189,20490.11820601852,25,7.772
190,20490.193854166668,25,6.657
191,20490.294409722224,25,6.993
192,20490.473483796297,25,7.8020000000000005
