,TIME,DEPTH,TEMP,PRES
370,19775.841087962963,25,2.291,27.0
371,19775.89681712963,25,6.4190000000000005,25.0
372,19775.905266203703,25,5.639,27.0
373,19775.953564814816,25,6.825,25.0
374,19775.968495370373,25,2.948,27.0
375,19776.09962962963,25,5.976,27.0
376,19776.100381944445,25,3.42,26.0
377,19776.115520833333,25,7.514,25.0
378,19776.173564814813,25,7.997,25.0
379,19776.203530092593,25,7.783,25.0
380,19776.23422453704,25,3.223,27.0
381,19776.248599537037,25,6.223,27.0
382,19776.251238425928,25,8.519,27.0
383,19776.30077546296,25,8.39,25.0
384,19776.339988425927,25,8.61,26.0
385,19776.37650462963,25,3.6430000000000002,28.0
386,19776.382037037038,25,9.273,26.0
387,19776.38701388889,25,6.118,27.0
388,19776.48888888889,25,8.948,36.0
389,19776.509212962963,25,3.895,26.0
390,19776.526990740742,25,9.212,27.0
391,19776.537326388887,25,5.7940000000000005,27.0
392,19776.625092592592,25,9.21,26.0
393,19776.631516203703,25,3.5,26.0
394,19776.655578703703,25,9.131,25.0
395,19776.674189814814,25,5.843,27.0
396,19776.72134259259,25,9.107,25.0
397,19776.745219907407,25,3.575,26.0
398,19776.786296296297,25,8.835,25.0
399,19776.813703703705,25,8.655,26.0
400,19776.815289351853,25,5.522,27.0
401,19776.866203703703,25,1.617,26.0
402,19776.90372685185,25,9.295,25.0
403,19776.92732638889,25,9.348,26.0
404,19776.945798611112,25,9.297,25.0
405,19776.955219907406,25,5.612,27.0
406,19776.979849537038,25,9.305,25.0
407,19777.025393518517,25,0.266,25.0
408,19777.026574074076,25,9.055,25.0
409,19777.051608796297,25,9.16,25.0
410,19777.087604166667,25,9.121,25.0
411,19777.10142361111,25,5.621,27.0
412,19777.107569444444,25,9.26,25.0
413,19777.13204861111,25,8.948,25.0
414,19777.1496875,25,1.029,25.0
415,19777.163425925926,25,8.925,25.0
416,19777.252789351853,25,6.157,26.0
417,19777.260625,25,9.168000000000001,25.0
418,19777.2834375,25,3.457,26.0
419,19777.292511574076,25,9.038,26.0
420,19777.32474537037,25,9.214,26.0
421,19777.34060185185,25,8.675,25.0
422,19777.368194444443,25,8.596,25.0
423,19777.394050925926,25,9.068,26.0
424,19777.405659722222,25,1.7850000000000001,26.0
425,19777.44337962963,25,4.884,27.0
426,19777.523333333334,25,2.234,26.0
427,19777.539837962962,25,8.57,25.0
428,19777.611296296298,25,8.402000000000001,26.0
429,19777.623414351852,25,4.8260000000000005,27.0
430,19777.62990740741,25,7.847,25.0
431,19777.64480324074,25,7.801,25.0
432,19777.64659722222,25,3.278,26.0
433,19777.712893518517,25,7.9750000000000005,26.0
434,19777.732569444444,25,7.811,26.0
435,19777.767141203705,25,4.211,27.0
436,19777.912256944444,25,6.29,25.0
437,19777.933657407408,25,7.182,26.0
438,19777.944131944445,25,3.789,27.0
439,19777.956539351853,25,3.994,27.0
440,19777.973171296297,25,7.934,25.0
441,19778.075324074074,25,4.181,25.0
442,19778.0865625,25,8.067,36.0
443,19778.11527777778,25,6.062,25.0
444,19778.154826388887,25,5.944,26.0
445,19778.208993055556,25,4.374,26.0
446,19778.33763888889,25,4.6000000000000005,25.0
447,19778.489247685186,25,4.799,25.0
448,19778.65983796296,25,4.6080000000000005,25.0
449,19778.803495370372,25,4.436,25.0
450,19780.420659722222,25,4.314,27.0
451,19780.55943287037,25,4.5920000000000005,27.0
452,19780.733113425926,25,4.339,28.0
453,19780.85539351852,25,4.486,26.0
454,19780.97396990741,25,4.513,27.0
455,19781.074733796297,25,3.904,27.0
456,19781.1540625,25,4.362,28.0
457,19781.252974537038,25,4.389,27.0
458,19781.364606481482,25,4.519,28.0
459,19781.46804398148,25,4.333,25.0
460,19781.47673611111,25,4.121,27.0
461,19781.633842592593,25,5.5,26.0
462,19781.663321759257,25,4.014,25.0
463,19781.74982638889,25,5.022,28.0
464,19781.827638888888,25,3.5260000000000002,27.0
465,19781.89605324074,25,4.8500000000000005,27.0
466,19782.00710648148,25,5.034,26.0
467,19782.147372685187,25,4.744,25.0
468,19782.28997685185,25,4.519,26.0
469,19782.50152777778,25,4.651,26.0
470,19782.715069444446,25,4.1450000000000005,25.0
471,19782.854826388888,25,5.212,27.0
472,19783.066527777777,25,4.882,25.0
473,19783.210590277777,25,5.126,25.0
474,19783.386585648146,25,5.284,26.0
475,19783.63712962963,25,4.372,25.0
476,19783.742534722223,25,5.1850000000000005,27.0
477,19783.94945601852,25,5.3180000000000005,26.0
478,19784.09769675926,25,5.743,27.0
479,19784.280682870372,25,5.456,28.0
480,19784.32138888889,25,4.074,26.0
481,19784.45119212963,25,5.3580000000000005,26.0
482,19784.468275462965,25,3.845,28.0
483,19784.563877314813,25,4.759,28.0
484,19784.69814814815,25,5.48,26.0
485,19784.7131712963,25,3.652,27.0
486,19784.810104166667,25,3.366,27.0
487,19784.91560185185,25,4.463,25.0
488,19784.989212962962,25,3.286,28.0
489,19785.034224537038,25,5.058,26.0
490,19785.172465277778,25,5.341,25.0
491,19785.388530092594,25,4.602,26.0
492,19785.487662037038,25,3.955,29.0
493,19785.499884259258,25,4.124,26.0
494,19785.62449074074,25,4.086,29.0
495,19785.629236111112,25,4.699,25.0
496,19785.72011574074,25,4.096,27.0
497,19785.748518518518,25,4.869,25.0
498,19785.85164351852,25,4.253,26.0
499,19785.892453703706,25,5.82,27.0
500,19785.969386574074,25,4.505,26.0
501,19786.055324074074,25,6.098,26.0
502,19786.095335648148,25,4.444,27.0
503,19786.221087962964,25,4.154,26.0
504,19786.24871527778,25,6.013,27.0
505,19786.341041666667,25,4.0760000000000005,26.0
506,19786.46390046296,25,4.016,28.0
507,19786.569699074073,25,5.0200000000000005,25.0
508,19786.597175925926,25,3.844,28.0
509,19786.717164351852,25,3.274,28.0
510,19786.812662037035,25,5.327,25.0
511,19786.892893518518,25,3.815,27.0
512,19786.92394675926,25,6.464,26.0
513,19787.019270833334,25,3.097,29.0
514,19787.032175925928,25,4.831,25.0
515,19787.128726851854,25,-0.373,28.0
516,19787.421631944442,25,3.177,26.0
517,19787.553796296295,25,3.585,27.0
518,19787.809525462962,25,4.077,26.0
519,19787.946238425928,25,4.231,27.0
520,19787.98652777778,25,4.687,25.0
521,19788.05009259259,25,4.838,26.0
522,19788.096863425926,25,5.166,26.0
523,19788.14715277778,25,5.822,25.0
524,19788.190069444445,25,4.33,27.0
525,19788.213969907407,25,5.617,27.0
526,19788.267650462964,25,5.803,27.0
527,19788.34078703704,25,4.269,26.0
528,19788.425648148146,25,5.846,26.0
529,19788.490150462963,25,3.809,28.0
530,19788.560914351852,25,5.692,26.0
531,19788.630381944444,25,3.922,29.0
532,19788.712546296298,25,5.555,25.0
533,19788.869502314814,25,3.581,26.0
534,19789.02613425926,25,3.474,27.0
535,19789.086215277777,25,5.4190000000000005,25.0
536,19789.2225,25,2.743,27.0
537,19789.248726851853,25,5.518,27.0
538,19789.47939814815,25,5.365,25.0
539,19789.497222222224,25,2.379,27.0
540,19789.634074074074,25,1.969,29.0
541,19789.639155092595,25,5.4830000000000005,28.0
542,19789.78306712963,25,2.18,27.0
543,19789.995752314815,25,4.98,25.0
544,19790.205694444445,25,5.195,25.0
545,19790.447037037036,25,2.386,26.0
546,19790.457523148147,25,4.235,26.0
547,19790.544386574074,25,3.42,26.0
548,19790.579606481482,25,4.3870000000000005,27.0
549,19790.591863425925,25,1.7750000000000001,25.0
550,19790.65502314815,25,-1.5190000000000001,25.0
551,19790.687546296296,25,-1.7710000000000001,26.0
552,19790.69494212963,25,4.14,29.0
553,19790.79417824074,25,4.157,26.0
554,19790.905219907407,25,4.062,27.0
555,19791.02122685185,25,5.4510000000000005,27.0
556,19791.084907407407,25,5.612,26.0
557,19791.17204861111,25,6.198,27.0
558,19791.284293981484,25,5.821,26.0
559,19791.418252314816,25,7.412,28.0
560,19791.505046296297,25,7.549,29.0
561,19791.59224537037,25,8.58,28.0
562,19791.679409722223,25,8.105,27.0
563,19791.75888888889,25,8.507,27.0
564,19791.83753472222,25,8.515,28.0
565,19791.901099537037,25,-1.7690000000000001,26.0
566,19791.93664351852,25,8.711,26.0
567,19791.98454861111,25,-0.074,28.0
568,19792.02310185185,25,8.905,26.0
569,19792.10991898148,25,8.958,25.0
570,19792.203483796296,25,3.1350000000000002,27.0
571,19792.205289351852,25,8.986,27.0
572,19792.28888888889,25,8.285,27.0
573,19792.402592592593,25,8.63,27.0
574,19792.42457175926,25,3.7,25.0
575,19792.46630787037,25,7.4110000000000005,29.0
576,19792.66704861111,25,8.841,28.0
577,19792.76201388889,25,1.936,25.0
578,19792.770127314816,25,8.733,29.0
579,19792.859409722223,25,9.086,28.0
580,19792.97119212963,25,9.05,28.0
581,19793.063067129628,25,9.01,27.0
582,19793.164224537035,25,8.761000000000001,27.0
583,19793.204918981482,25,0.637,25.0
584,19793.279641203702,25,8.701,27.0
585,19793.339560185184,25,1.661,27.0
586,19793.38734953704,25,8.42,26.0
587,19793.44675925926,25,5.042,27.0
588,19793.564456018517,25,8.349,28.0
589,19793.712569444444,25,8.094,28.0
590,19793.735300925928,25,5.261,26.0
591,19793.830682870368,25,7.67,27.0
592,19793.960590277777,25,6.972,28.0
593,19794.072731481483,25,6.026,25.0
594,19794.09859953704,25,6.4750000000000005,27.0
595,19794.23371527778,25,6.11,29.0
596,19794.323356481484,25,5.683,27.0
597,19794.380416666667,25,5.918,25.0
598,19794.41153935185,25,5.6160000000000005,28.0
599,19794.47275462963,25,5.503,29.0
600,19794.62306712963,25,5.404,29.0
601,19794.81446759259,25,5.948,25.0
602,19794.996655092593,25,6.231,25.0
603,19795.261805555554,25,6.466,25.0
604,19795.573993055554,25,5.974,25.0
605,19795.966342592594,25,4.152,27.0
606,19796.004050925927,25,4.19,27.0
607,19796.07516203704,25,4.035,27.0
608,19796.180497685185,25,4.241,27.0
609,19796.251724537036,25,4.324,26.0
610,19796.321493055555,25,4.5,26.0
611,19796.42148148148,25,4.423,26.0
612,19796.501180555555,25,4.25,28.0
613,19796.601307870373,25,4.0840000000000005,27.0
614,19796.67775462963,25,4.256,26.0
615,19796.776840277777,25,4.189,27.0
616,19796.84673611111,25,4.112,26.0
617,19796.915729166667,25,3.741,27.0
618,19797.013958333333,25,3.505,27.0
619,19797.612199074076,25,4.124,27.0
620,19797.757511574073,25,5.194,28.0
621,19797.875104166666,25,5.324,28.0
622,19798.042094907407,25,6.9030000000000005,27.0
623,19798.211527777778,25,7.331,27.0
624,19798.32962962963,25,7.155,27.0
625,19798.427974537037,25,7.237,28.0
626,19798.528472222224,25,7.356,28.0
627,19798.635381944445,25,7.48,28.0
628,19798.73667824074,25,7.517,28.0
629,19798.85951388889,25,7.414000000000001,28.0
630,19799.220787037037,25,4.083,26.0
631,19799.308715277777,25,7.397,28.0
632,19799.309675925924,25,4.131,26.0
633,19799.47144675926,25,6.63,27.0
634,19799.509166666667,25,7.324,26.0
635,19799.59435185185,25,6.8950000000000005,28.0
636,19799.67172453704,25,7.307,28.0
637,19799.80215277778,25,5.798,26.0
638,19799.842534722222,25,7.684,29.0
639,19799.852962962963,25,4.394,26.0
640,19799.901990740742,25,3.594,27.0
641,19799.947164351852,25,7.534,27.0
642,19799.97087962963,25,5.482,30.0
643,19800.019988425924,25,6.321,28.0
644,19800.057141203706,25,7.501,27.0
645,19800.15079861111,25,7.314,29.0
646,19800.206921296296,25,6.737,28.0
647,19800.239895833332,25,7.438,28.0
648,19800.32327546296,25,7.298,27.0
649,19800.41010416667,25,6.989,29.0
650,19800.44303240741,25,5.969,26.0
651,19800.501863425925,25,7.164000000000001,27.0
652,19800.5256712963,25,3.8810000000000002,28.0
653,19800.590671296297,25,3.986,26.0
654,19800.590891203705,25,7.015000000000001,28.0
655,19800.654618055556,25,5.548,28.0
656,19800.683460648146,25,7.2010000000000005,29.0
657,19800.76832175926,25,7.011,29.0
658,19800.87515046296,25,5.766,28.0
659,19800.89085648148,25,6.73,26.0
660,19801.02658564815,25,5.782,28.0
661,19801.09519675926,25,3.92,29.0
662,19801.12346064815,25,5.186,28.0
663,19801.199641203704,25,5.998,28.0
664,19801.29357638889,25,4.771,28.0
665,19801.381851851853,25,6.8340000000000005,27.0
666,19801.44300925926,25,6.797,29.0
667,19801.5503125,25,6.788,28.0
668,19801.64857638889,25,7.742,28.0
669,19801.745046296295,25,7.048,28.0
670,19801.78107638889,25,5.639,27.0
671,19801.83979166667,25,5.424,27.0
672,19801.840902777778,25,7.024,29.0
673,19801.915775462963,25,4.9510000000000005,26.0
674,19801.93597222222,25,7.094,28.0
675,19801.967407407406,25,5.545,28.0
676,19802.02068287037,25,6.917,27.0
677,19802.03230324074,25,7.222,29.0
678,19802.110625,25,6.941,29.0
679,19802.128055555553,25,7.245,26.0
680,19802.187141203704,25,6.143,26.0
681,19802.234444444442,25,7.301,27.0
682,19802.26826388889,25,4.898,27.0
683,19802.337199074074,25,4.902,26.0
684,19802.342662037037,25,7.773000000000001,27.0
685,19802.40195601852,25,5.806,33.0
686,19802.44210648148,25,7.716,28.0
687,19802.544930555556,25,7.5280000000000005,28.0
688,19802.630069444444,25,7.674,25.0
689,19802.648402777777,25,6.948,27.0
690,19802.716793981483,25,6.335,26.0
691,19802.872534722224,25,7.875,27.0
692,19802.879699074074,25,5.426,26.0
693,19802.947210648148,25,5.01,27.0
694,19802.957118055554,25,7.956,31.0
695,19802.99326388889,25,4.817,30.0
696,19803.04849537037,25,7.939,28.0
697,19803.058506944446,25,4.855,25.0
698,19803.119016203706,25,5.4750000000000005,26.0
699,19803.13189814815,25,8.554,30.0
700,19803.18128472222,25,5.554,27.0
701,19803.272222222222,25,7.03,26.0
702,19803.282662037036,25,8.363,27.0
703,19803.381944444445,25,8.189,28.0
704,19803.43980324074,25,7.024,27.0
705,19803.471261574075,25,7.859,26.0
706,19803.555254629628,25,7.855,26.0
707,19803.629259259258,25,5.723,28.0
708,19803.697488425925,25,7.132000000000001,27.0
709,19803.764375,25,5.686,27.0
710,19803.78091435185,25,6.979,28.0
711,19803.809016203704,25,4.8580000000000005,27.0
712,19803.85914351852,25,7.73,29.0
713,19803.8875,25,4.884,26.0
714,19803.93358796296,25,5.654,26.0
715,19803.95770833333,25,7.815,29.0
716,19803.997372685186,25,6.787,27.0
717,19804.072800925926,25,7.053,27.0
718,19804.10289351852,25,8.153,28.0
719,19804.157766203705,25,7.184,28.0
720,19804.184166666666,25,7.632000000000001,28.0
721,19804.28587962963,25,7.284,29.0
722,19804.29724537037,25,6.284,27.0
723,19804.374699074073,25,7.807,28.0
724,19804.442256944447,25,10.354000000000001,28.0
725,19804.462060185186,25,5.798,27.0
726,19804.526898148146,25,8.001,28.0
727,19804.539618055554,25,4.864,27.0
728,19804.58434027778,25,9.68,28.0
729,19804.626400462963,25,6.8950000000000005,28.0
730,19804.709085648148,25,4.825,27.0
731,19804.719965277778,25,7.5760000000000005,27.0
732,19804.77542824074,25,5.904,27.0
733,19804.812141203704,25,7.638,28.0
734,19804.819884259257,25,10.242,27.0
735,19804.932291666668,25,6.21,25.0
736,19804.98837962963,25,5.6530000000000005,31.0
737,19805.0390625,25,7.114,26.0
738,19805.104375,25,6.833,26.0
739,19805.108182870372,25,5.679,27.0
740,19805.17863425926,25,5.8660000000000005,26.0
741,19805.214594907407,25,6.066,26.0
742,19805.34861111111,25,10.722,25.0
743,19805.37622685185,25,5.589,26.0
744,19805.466261574074,25,4.772,27.0
745,19805.507199074073,25,10.517,25.0
746,19805.519224537038,25,5.32,26.0
747,19805.90863425926,25,10.15,25.0
748,19806.02540509259,25,5.5120000000000005,27.0
749,19806.082488425924,25,10.286,26.0
750,19806.120185185184,25,5.892,27.0
751,19806.288935185185,25,6.923,26.0
752,19806.50162037037,25,7.385,27.0
753,19806.712650462963,25,6.104,27.0
754,19806.785960648147,25,5.605,26.0
755,19806.87462962963,25,5.412,27.0
756,19806.909930555554,25,5.561,27.0
757,19806.99048611111,25,5.563,26.0
758,19807.062152777777,25,6.118,28.0
759,19807.119131944444,25,10.457,25.0
760,19807.21009259259,25,10.553,26.0
761,19807.213854166668,25,7.08,26.0
762,19807.250752314812,25,7.078,27.0
763,19807.360254629628,25,6.454,25.0
764,19807.440150462964,25,5.4350000000000005,27.0
765,19807.634861111113,25,5.312,27.0
766,19807.665844907406,25,5.331,27.0
767,19807.69371527778,25,7.979,26.0
768,19807.766215277778,25,5.6610000000000005,27.0
769,19807.80693287037,25,8.295,27.0
770,19807.819699074073,25,6.212,26.0
771,19807.84664351852,25,11.013,25.0
772,19807.888819444444,25,6.245,28.0
773,19807.914386574073,25,10.979000000000001,25.0
774,19807.926215277777,25,8.224,28.0
775,19807.95871527778,25,5.947,27.0
776,19807.999884259258,25,11.06,27.0
777,19808.013136574074,25,7.996,28.0
778,19808.07275462963,25,6.156,27.0
779,19808.13744212963,25,10.938,26.0
780,19808.151574074076,25,7.855,27.0
781,19808.26003472222,25,11.123000000000001,27.0
782,19808.33048611111,25,7.893,28.0
783,19808.471238425926,25,7.3580000000000005,31.0
784,19808.53324074074,25,10.933,26.0
785,19808.706226851853,25,7.343,29.0
786,19808.785891203705,25,11.045,25.0
787,19808.795462962964,25,6.469,27.0
788,19808.878703703704,25,5.956,27.0
789,19808.934837962963,25,10.877,25.0
790,19808.97369212963,25,6.11,28.0
791,19809.051319444447,25,10.26,26.0
792,19809.062337962965,25,5.885,28.0
793,19809.099687500002,25,6.2,30.0
794,19809.175891203704,25,5.761,27.0
795,19809.228194444444,25,10.32,27.0
796,19809.27128472222,25,5.719,27.0
797,19809.630254629632,25,10.35,25.0
798,19809.844780092593,25,10.247,25.0
799,19810.375254629627,25,10.173,25.0
800,19810.486354166667,25,10.164,26.0
801,19810.8440625,25,10.122,25.0
802,19811.096041666668,25,10.343,25.0
803,19811.349814814814,25,10.72,25.0
804,19811.709328703702,25,10.751,26.0
805,19811.90025462963,25,4.049,26.0
806,19811.922291666666,25,3.904,27.0
807,19811.944074074072,25,3.5460000000000003,26.0
808,19811.97324074074,25,4.244,26.0
809,19811.973819444444,25,4.156,27.0
810,19812.00943287037,25,3.678,27.0
811,19812.028900462963,25,3.068,27.0
812,19812.05613425926,25,3.622,27.0
813,19812.15777777778,25,10.061,25.0
814,19812.340416666666,25,9.894,25.0
815,19812.41052083333,25,3.093,25.0
816,19812.47434027778,25,3.015,27.0
817,19812.548703703706,25,9.434000000000001,26.0
818,19812.766261574074,25,10.294,27.0
819,19812.878263888888,25,3.037,26.0
820,19812.945983796297,25,3.746,26.0
821,19812.95457175926,25,3.746,26.0
822,19812.969016203704,25,3.72,26.0
823,19812.984340277777,25,3.727,26.0
824,19813.012256944447,25,3.3970000000000002,26.0
825,19813.02824074074,25,10.115,25.0
826,19813.038969907408,25,3.533,26.0
827,19813.06449074074,25,3.036,27.0
828,19813.090810185186,25,2.96,26.0
829,19813.105960648147,25,3.0420000000000003,27.0
830,19813.120069444445,25,2.906,26.0
831,19813.132592592592,25,3.031,26.0
832,19813.1428587963,25,3.056,26.0
833,19813.260543981483,25,3.181,26.0
834,19813.298055555555,25,10.096,26.0
835,19813.545613425926,25,10.13,27.0
836,19813.62664351852,25,3.588,25.0
837,19813.694675925926,25,3.439,26.0
838,19813.75091435185,25,2.971,26.0
839,19813.799432870368,25,3.092,27.0
840,19813.800636574073,25,10.123,25.0
841,19813.85363425926,25,3.048,27.0
842,19813.90459490741,25,3.15,27.0
843,19813.971875,25,3.176,26.0
844,19814.030752314815,25,3.1510000000000002,26.0
845,19814.102094907408,25,3.078,25.0
846,19814.11703703704,25,10.214,25.0
847,19814.157627314813,25,3.1510000000000002,25.0
848,19814.195277777777,25,4.774,27.0
849,19814.249814814815,25,5.562,26.0
850,19814.28912037037,25,3.1310000000000002,26.0
851,19814.29273148148,25,5.009,25.0
852,19814.42042824074,25,3.168,26.0
853,19814.457476851854,25,6.067,25.0
854,19814.46872685185,25,10.015,27.0
855,19814.493298611113,25,5.941,32.0
856,19814.51925925926,25,3.992,25.0
857,19814.53216435185,25,4.465,33.0
858,19814.583287037036,25,3.6790000000000003,30.0
859,19814.603229166667,25,3.206,25.0
860,19814.66429398148,25,10.121,25.0
861,19814.721435185184,25,4.779,27.0
862,19814.751030092593,25,4.982,28.0
863,19814.75888888889,25,3.118,26.0
864,19814.782256944443,25,4.86,1322.0
865,19814.79226851852,25,5.126,27.0
866,19814.83554398148,25,5.606,26.0
867,19814.865995370372,25,6.1850000000000005,26.0
868,19814.886076388888,25,3.87,25.0
869,19814.95766203704,25,3.5820000000000003,25.0
870,19815.019467592592,25,4.0680000000000005,26.0
871,19815.034444444445,25,6.694,28.0
872,19815.082465277777,25,6.013,27.0
873,19815.09056712963,25,3.882,25.0
874,19815.10537037037,25,10.015,25.0
875,19815.1146412037,25,4.525,27.0
876,19815.15675925926,25,4.51,26.0
877,19815.171076388888,25,3.7640000000000002,26.0
878,19815.263333333332,25,9.902000000000001,25.0
879,19815.37890046296,25,4.865,25.0
880,19815.39591435185,25,9.363,26.0
881,19815.4556712963,25,5.0920000000000005,33.0
882,19815.456284722222,25,4.275,25.0
883,19815.49363425926,25,5.844,28.0
884,19815.514988425926,25,4.089,26.0
885,19815.533229166667,25,7.039000000000001,26.0
886,19815.580787037037,25,4.345,25.0
887,19815.616574074073,25,9.589,26.0
888,19815.64545138889,25,4.713,25.0
889,19815.698356481484,25,7.1610000000000005,26.0
890,19815.718634259258,25,5.543,26.0
891,19815.77372685185,25,6.303,25.0
892,19815.781030092592,25,4.941,25.0
893,19815.807465277776,25,5.414,26.0
894,19815.836921296297,25,5.065,26.0
895,19815.8568287037,25,5.335,25.0
896,19815.87625,25,5.228,27.0
897,19815.919560185186,25,4.328,31.0
898,19815.924340277776,25,5.156,26.0
899,19815.96912037037,25,4.557,30.0
900,19815.978506944444,25,10.205,25.0
901,19815.990972222222,25,,
902,19816.053969907407,25,5.378,26.0
903,19816.120972222223,25,5.566,26.0
904,19816.121493055554,25,4.619,25.0
905,19816.178935185188,25,5.018,26.0
906,19816.187083333334,25,5.601,26.0
907,19816.263159722224,25,5.671,26.0
908,19816.293101851854,25,9.766,25.0
909,19816.315150462964,25,5.94,27.0
910,19816.367534722223,25,6.726,26.0
911,19816.470578703706,25,9.598,26.0
912,19816.515752314815,25,6.915,28.0
913,19816.518564814814,25,6.0200000000000005,26.0
914,19816.58119212963,25,6.34,29.0
915,19816.602546296297,25,5.439,26.0
916,19816.625567129628,25,6.237,25.0
917,19816.68005787037,25,6.049,27.0
918,19816.73173611111,25,5.639,26.0
919,19816.751874999998,25,9.478,25.0
920,19816.776226851853,25,5.464,26.0
921,19816.777372685185,25,6.073,27.0
922,19816.8258912037,25,6.489,26.0
923,19816.85321759259,25,5.285,25.0
924,19816.873136574075,25,6.586,27.0
925,19816.922141203704,25,6.2250000000000005,31.0
926,19816.933530092592,25,6.472,26.0
927,19816.972685185185,25,5.923,28.0
928,19817.03908564815,25,5.785,29.0
929,19817.04011574074,25,5.526,26.0
930,19817.05574074074,25,5.3500000000000005,26.0
931,19817.070509259258,25,9.452,26.0
932,19817.07222222222,25,5.0520000000000005,27.0
933,19817.08730324074,25,6.165,30.0
934,19817.09037037037,25,4.952,26.0
935,19817.111689814814,25,5.76,26.0
936,19817.1359375,25,5.476,26.0
937,19817.163344907407,25,5.119,26.0
938,19817.18199074074,25,5.293,26.0
939,19817.206203703703,25,5.291,26.0
940,19817.23408564815,25,5.309,26.0
941,19817.253333333334,25,6.501,26.0
942,19817.260902777776,25,5.365,26.0
943,19817.27283564815,25,9.713000000000001,27.0
944,19817.310208333332,25,4.7700000000000005,25.0
945,19817.31640046296,25,5.4110000000000005,26.0
946,19817.370474537038,25,6.006,27.0
947,19817.439282407406,25,5.89,31.0
948,19817.486979166668,25,9.981,25.0
949,19817.495243055553,25,6.007000000000001,31.0
950,19817.518738425926,25,4.151,25.0
951,19817.556956018518,25,5.496,30.0
952,19817.734930555554,25,6.141,25.0
953,19817.77420138889,25,6.287,25.0
954,19817.814918981483,25,6.721,27.0
955,19817.826516203702,25,9.944,25.0
956,19817.891365740743,25,7.188,25.0
957,19817.949652777777,25,7.154,29.0
958,19818.133171296296,25,7.069,32.0
959,19818.16849537037,25,9.731,28.0
960,19818.21809027778,25,7.212,28.0
961,19818.299270833333,25,6.978,27.0
962,19818.337372685186,25,6.773000000000001,27.0
963,19818.391747685186,25,6.8660000000000005,26.0
964,19818.499733796296,25,9.953,27.0
965,19818.508171296296,25,6.134,31.0
966,19818.556747685183,25,7.1000000000000005,31.0
967,19818.613136574073,25,6.417,30.0
968,19818.65722222222,25,6.7940000000000005,29.0
969,19818.693645833333,25,9.631,25.0
970,19818.703194444442,25,7.322,27.0
971,19818.780532407407,25,7.461,26.0
972,19818.834675925926,25,7.1370000000000005,27.0
973,19818.862534722222,25,9.595,27.0
974,19819.00644675926,25,7.477,27.0
975,19819.08622685185,25,7.542,25.0
976,19819.15574074074,25,7.339,33.0
977,19819.20800925926,25,7.3500000000000005,27.0
978,19819.284074074076,25,7.425,28.0
979,19819.333680555555,25,7.3,27.0
980,19819.38414351852,25,6.785,28.0
981,19819.444699074073,25,6.494,25.0
982,19819.54763888889,25,6.906000000000001,33.0
983,19819.588032407406,25,6.445,29.0
984,19819.652453703704,25,6.388,31.0
985,19819.689270833333,25,6.306,28.0
986,19819.72923611111,25,6.88,27.0
987,19819.789270833335,25,7.444,27.0
988,19819.845810185183,25,7.562,25.0
989,19819.950555555555,25,7.59,30.0
990,19820.042800925927,25,7.615,29.0
991,19820.06815972222,25,4.644,26.0
992,19820.092638888887,25,7.511,29.0
993,19820.10207175926,25,4.636,26.0
994,19820.14699074074,25,7.566,31.0
995,19820.18886574074,25,5.894,26.0
996,19820.213206018518,25,7.276,26.0
997,19820.262256944447,25,6.593,26.0
998,19820.282916666667,25,5.626,27.0
999,19820.302280092594,25,6.05,26.0
1000,19820.305300925927,25,5.881,25.0
1001,19820.337523148148,25,6.121,26.0
1002,19820.393032407406,25,5.755,26.0
1003,19820.44591435185,25,6.805,25.0
1004,19820.467638888887,25,7.045,31.0
1005,19820.51478009259,25,7.713,28.0
1006,19820.538958333334,25,7.094,26.0
1007,19820.58800925926,25,7.675,30.0
1008,19820.637361111112,25,7.376,33.0
1009,19820.667233796295,25,7.074,26.0
1010,19820.67614583333,25,7.345,26.0
1011,19820.725810185188,25,7.256,26.0
1012,19820.761967592593,25,6.946,25.0
1013,19820.770023148147,25,7.385,26.0
1014,19820.80574074074,25,7.109,26.0
1015,19820.814374999998,25,7.54,26.0
1016,19820.850138888887,25,7.128,25.0
1017,19820.861064814813,25,7.422000000000001,28.0
1018,19820.98502314815,25,7.828,32.0
1019,19821.0415625,25,7.797000000000001,32.0
1020,19821.089421296296,25,7.118,25.0
1021,19821.102175925927,25,7.8,32.0
1022,19821.175,25,7.711,27.0
1023,19821.18619212963,25,6.987,27.0
1024,19821.248518518518,25,7.5840000000000005,26.0
1025,19821.300532407407,25,7.43,26.0
1026,19821.426863425924,25,6.45,25.0
1027,19821.477037037035,25,7.0520000000000005,28.0
1028,19821.496736111112,25,6.514,26.0
1029,19821.537592592595,25,7.748,28.0
1030,19821.726747685185,25,9.638,25.0
1031,19821.815162037037,25,6.484,27.0
1032,19821.837060185186,25,9.877,25.0
1033,19822.093715277777,25,6.425,26.0
1034,19822.121585648147,25,9.389,25.0
1035,19822.40846064815,25,6.338,26.0
1036,19822.562118055557,25,5.93,27.0
1037,19822.8021412037,25,9.669,25.0
1038,19822.96480324074,25,9.652000000000001,26.0
1039,19823.29915509259,25,9.646,25.0
1040,19823.515497685185,25,9.721,27.0
1041,19823.721724537038,25,9.332,25.0
1042,19823.80545138889,25,6.148,31.0
1043,19823.856331018516,25,6.087,30.0
1044,19823.904131944444,25,6.154,30.0
